,0
0,40838.52954710893
1,41153.33020575879
2,40667.36978185692
3,44013.53128990741
4,54275.97562928709
5,56656.50087618564
6,51419.345333008816
7,44408.269986348125
8,46627.633674031655
9,49991.03018486969
10,49991.03018486969
11,53799.87057990738
12,65702.49681440018
13,91888.27453028433
14,91888.27453028433
15,83794.48869082922
16,80461.75334517124
17,76652.91295013354
18,70939.65235757701
19,95221.0098759423
20,103314.79571539738
21,102362.58561663797
22,113313.00175237133
23,108551.95125857423
24,112836.89670299164
25,120454.57749306703
26,149973.09055460914
27,133309.4138263192
28,133309.4138263192
29,130928.88857942067
30,97125.43007346116
31,112360.79165361192
32,112836.89670299162
33,148544.77540646997
