,0
0,45906.13224073998
1,51644.39877083248
2,49374.78588952723
3,48775.26550578623
4,55798.2185724666
5,54256.59472856115
6,51258.992809856114
7,45734.84070252826
8,47190.81877732785
9,46805.41281635149
10,51301.81569440904
11,48175.74512204521
12,59909.21548954778
13,65133.60740500514
14,70486.46797412126
15,74040.76739201437
16,62992.46317735867
17,64105.85817573483
18,65604.65913508735
19,71300.10278062691
20,73569.71566193215
21,69972.5933594861
22,77595.06680990748
23,75196.98527494345
24,116649.5375221788
25,122687.5642441418
26,123586.8448197533
27,136262.4186474203
28,372987.3244560122
29,430327.16687238414
30,340313.4635421273
31,440390.5447423226
32,657159.9863492495
33,585431.6547230933
