,0
0,220881.07039237546
1,211669.6420330254
2,209883.75286131466
3,227878.41393065732
4,255329.93257300626
5,312494.05176223855
6,425140.8389322502
7,336415.5672464692
8,380524.94102845923
9,469359.87257566117
10,489897.5980503347
11,464931.7029335246
12,509709.4796803656
13,645024.5267755127
14,791754.6432547525
15,694752.6629807798
16,716757.7418392275
17,705593.3235669538
18,622779.240601572
19,756945.4701008819
20,816934.6361962414
21,779848.7154433477
22,986453.1162583631
23,1022771.417981311
24,1212133.111062441
25,1392267.7100897322
26,1442721.690139642
27,1380199.9034352778
28,1317933.9897408949
29,1343072.2074970808
30,1131674.1041685257
31,1222858.8898890312
32,1172055.0426622075
33,1193261.1711017317
34,1180242.9789816297
