,0
0,201334.7600963391
1,197528.81
2,199051.19003853566
3,203618.33015414255
4,216177.96547206162
5,215036.18044315992
6,225692.8407129094
7,196767.61998073215
8,185730.3647013487
9,220745.1055876685
10,232543.5508863198
11,235968.90597302502
12,254618.06144508667
13,282782.0921579961
14,320841.59312138724
15,324266.9482080925
16,319699.8080924856
17,331878.8484007708
18,371460.7294026976
19,427027.6008092487
20,565564.1843159924
21,519512.1881502891
22,519131.5931406552
23,498198.86761079
24,509997.31290944124
25,515325.6430443159
26,594108.8100385355
27,604765.4703082851
28,578885.0096531791
29,610093.8004431598
30,476504.95206165686
31,543109.0787475914
32,525601.7083044315
33,543489.6737572254
34,540444.9136801541
