,0
0,141957.4606021088
1,152966.48263540515
2,177110.25250110994
3,173891.82905438406
4,175775.14752552722
5,179142.74471254167
6,176360.65445615986
7,159436.89362042176
8,166742.6775510544
9,173988.7919855716
10,172836.42484184238
11,173731.46728357382
12,175353.73170921198
13,172773.02600221973
14,159835.93337569365
15,162006.41129689233
16,170069.25195948943
17,176584.41506659263
18,164732.5614006659
19,192113.4014306326
20,242940.624090455
21,262087.07365649275
22,259495.1799189789
23,255254.91635127633
24,259640.62431576021
25,268505.27383240836
26,296348.5524572696
27,308349.5798634849
28,305466.7973324083
29,306201.4780033295
30,251678.47592785786
31,268285.24256548274
32,258872.3795532741
33,285604.31381298555
34,288591.51796226413
